E:\simulator\data\IMG\center_2019_11_23_12_45_42_158.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_42_158.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_42_158.jpg, 0, 1, 0, 30.18992
E:\simulator\data\IMG\center_2019_11_23_12_45_42_259.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_42_259.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_42_259.jpg, 0, 1, 0, 30.18993
E:\simulator\data\IMG\center_2019_11_23_12_45_42_364.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_42_364.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_42_364.jpg, 0, 1, 0, 30.18996
E:\simulator\data\IMG\center_2019_11_23_12_45_42_464.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_42_464.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_42_464.jpg, 0, 1, 0, 30.18993
E:\simulator\data\IMG\center_2019_11_23_12_45_42_564.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_42_564.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_42_564.jpg, 0, 1, 0, 30.18993
E:\simulator\data\IMG\center_2019_11_23_12_45_42_667.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_42_667.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_42_667.jpg, 0, 1, 0, 30.18992
E:\simulator\data\IMG\center_2019_11_23_12_45_42_770.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_42_770.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_42_770.jpg, 0, 1, 0, 30.18992
E:\simulator\data\IMG\center_2019_11_23_12_45_42_874.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_42_874.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_42_874.jpg, 0, 1, 0, 30.18991
E:\simulator\data\IMG\center_2019_11_23_12_45_42_973.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_42_973.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_42_973.jpg, 0, 1, 0, 30.18993
E:\simulator\data\IMG\center_2019_11_23_12_45_43_075.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_43_075.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_43_075.jpg, 0, 1, 0, 30.18993
E:\simulator\data\IMG\center_2019_11_23_12_45_43_179.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_43_179.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_43_179.jpg, 0, 1, 0, 30.18993
E:\simulator\data\IMG\center_2019_11_23_12_45_43_284.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_43_284.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_43_284.jpg, 0, 1, 0, 30.18992
E:\simulator\data\IMG\center_2019_11_23_12_45_43_388.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_43_388.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_43_388.jpg, 0, 1, 0, 30.18996
E:\simulator\data\IMG\center_2019_11_23_12_45_43_492.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_43_492.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_43_492.jpg, 0, 1, 0, 30.18993
E:\simulator\data\IMG\center_2019_11_23_12_45_43_593.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_43_593.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_43_593.jpg, 0, 1, 0, 30.18993
E:\simulator\data\IMG\center_2019_11_23_12_45_43_700.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_43_700.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_43_700.jpg, 0, 1, 0, 30.18993
E:\simulator\data\IMG\center_2019_11_23_12_45_43_804.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_43_804.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_43_804.jpg, 0, 1, 0, 30.18993
E:\simulator\data\IMG\center_2019_11_23_12_45_43_904.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_43_904.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_43_904.jpg, 0, 1, 0, 30.18991
E:\simulator\data\IMG\center_2019_11_23_12_45_44_008.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_44_008.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_44_008.jpg, 0, 1, 0, 30.18993
E:\simulator\data\IMG\center_2019_11_23_12_45_44_110.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_44_110.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_44_110.jpg, 0, 1, 0, 30.18993
E:\simulator\data\IMG\center_2019_11_23_12_45_44_210.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_44_210.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_44_210.jpg, 0, 1, 0, 30.18993
E:\simulator\data\IMG\center_2019_11_23_12_45_44_316.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_44_316.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_44_316.jpg, 0, 1, 0, 30.18994
E:\simulator\data\IMG\center_2019_11_23_12_45_44_417.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_44_417.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_44_417.jpg, 0, 1, 0, 30.18992
E:\simulator\data\IMG\center_2019_11_23_12_45_44_517.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_44_517.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_44_517.jpg, -0.164838, 1, 0, 30.18273
E:\simulator\data\IMG\center_2019_11_23_12_45_44_621.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_44_621.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_44_621.jpg, -0.1154691, 1, 0, 30.19024
E:\simulator\data\IMG\center_2019_11_23_12_45_44_724.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_44_724.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_44_724.jpg, 0, 1, 0, 30.1893
E:\simulator\data\IMG\center_2019_11_23_12_45_44_828.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_44_828.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_44_828.jpg, 0, 1, 0, 30.18994
E:\simulator\data\IMG\center_2019_11_23_12_45_44_929.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_44_929.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_44_929.jpg, 0, 1, 0, 30.19002
E:\simulator\data\IMG\center_2019_11_23_12_45_45_031.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_45_031.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_45_031.jpg, 0, 1, 0, 30.19006
E:\simulator\data\IMG\center_2019_11_23_12_45_45_134.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_45_134.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_45_134.jpg, 0, 1, 0, 30.19004
E:\simulator\data\IMG\center_2019_11_23_12_45_45_236.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_45_236.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_45_236.jpg, 0, 1, 0, 30.19005
E:\simulator\data\IMG\center_2019_11_23_12_45_45_340.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_45_340.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_45_340.jpg, 0, 1, 0, 30.19004
E:\simulator\data\IMG\center_2019_11_23_12_45_45_441.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_45_441.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_45_441.jpg, 0, 1, 0, 30.19007
E:\simulator\data\IMG\center_2019_11_23_12_45_45_546.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_45_546.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_45_546.jpg, 0, 1, 0, 30.19005
E:\simulator\data\IMG\center_2019_11_23_12_45_45_650.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_45_650.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_45_650.jpg, 0, 1, 0, 30.19007
E:\simulator\data\IMG\center_2019_11_23_12_45_45_752.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_45_752.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_45_752.jpg, 0, 1, 0, 30.19005
E:\simulator\data\IMG\center_2019_11_23_12_45_45_856.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_45_856.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_45_856.jpg, 0, 1, 0, 30.19007
E:\simulator\data\IMG\center_2019_11_23_12_45_45_957.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_45_957.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_45_957.jpg, 0, 1, 0, 30.19004
E:\simulator\data\IMG\center_2019_11_23_12_45_46_057.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_46_057.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_46_057.jpg, 0, 1, 0, 30.4525
E:\simulator\data\IMG\center_2019_11_23_12_45_46_157.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_46_157.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_46_157.jpg, 0, 1, 0, 30.31957
E:\simulator\data\IMG\center_2019_11_23_12_45_46_260.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_46_260.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_46_260.jpg, 0, 1, 0, 30.40794
E:\simulator\data\IMG\center_2019_11_23_12_45_46_362.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_46_362.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_46_362.jpg, 0, 1, 0, 30.21887
E:\simulator\data\IMG\center_2019_11_23_12_45_46_465.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_46_465.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_46_465.jpg, 0, 1, 0, 30.18952
E:\simulator\data\IMG\center_2019_11_23_12_45_46_568.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_46_568.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_46_568.jpg, 0, 1, 0, 30.19062
E:\simulator\data\IMG\center_2019_11_23_12_45_46_671.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_46_671.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_46_671.jpg, 0, 1, 0, 30.19051
E:\simulator\data\IMG\center_2019_11_23_12_45_46_773.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_46_773.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_46_773.jpg, 0, 1, 0, 30.19037
E:\simulator\data\IMG\center_2019_11_23_12_45_46_875.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_46_875.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_46_875.jpg, 0, 1, 0, 30.19032
E:\simulator\data\IMG\center_2019_11_23_12_45_46_977.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_46_977.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_46_977.jpg, 0, 1, 0, 30.19029
E:\simulator\data\IMG\center_2019_11_23_12_45_47_081.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_47_081.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_47_081.jpg, 0, 1, 0, 30.1903
E:\simulator\data\IMG\center_2019_11_23_12_45_47_185.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_47_185.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_47_185.jpg, 0, 1, 0, 30.19031
E:\simulator\data\IMG\center_2019_11_23_12_45_47_285.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_47_285.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_47_285.jpg, 0, 1, 0, 30.19025
E:\simulator\data\IMG\center_2019_11_23_12_45_47_389.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_47_389.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_47_389.jpg, 0, 1, 0, 30.19031
E:\simulator\data\IMG\center_2019_11_23_12_45_47_493.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_47_493.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_47_493.jpg, 0, 1, 0, 30.19041
E:\simulator\data\IMG\center_2019_11_23_12_45_47_595.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_47_595.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_47_595.jpg, 0, 1, 0, 30.19029
E:\simulator\data\IMG\center_2019_11_23_12_45_47_696.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_47_696.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_47_696.jpg, 0, 1, 0, 30.19029
E:\simulator\data\IMG\center_2019_11_23_12_45_47_801.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_47_801.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_47_801.jpg, 0, 1, 0, 30.19028
E:\simulator\data\IMG\center_2019_11_23_12_45_47_906.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_47_906.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_47_906.jpg, -0.1924017, 1, 0, 30.17993
E:\simulator\data\IMG\center_2019_11_23_12_45_48_007.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_48_007.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_48_007.jpg, -0.2740038, 1, 0, 30.18071
E:\simulator\data\IMG\center_2019_11_23_12_45_48_106.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_48_106.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_48_106.jpg, 0, 1, 0, 30.18794
E:\simulator\data\IMG\center_2019_11_23_12_45_48_207.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_48_207.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_48_207.jpg, 0, 1, 0, 30.18994
E:\simulator\data\IMG\center_2019_11_23_12_45_48_310.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_48_310.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_48_310.jpg, 0, 1, 0, 30.19028
E:\simulator\data\IMG\center_2019_11_23_12_45_48_410.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_48_410.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_48_410.jpg, 0, 1, 0, 30.19031
E:\simulator\data\IMG\center_2019_11_23_12_45_48_511.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_48_511.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_48_511.jpg, -0.0197814, 1, 0, 30.19019
E:\simulator\data\IMG\center_2019_11_23_12_45_48_611.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_48_611.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_48_611.jpg, -0.3220386, 1, 0, 30.16519
E:\simulator\data\IMG\center_2019_11_23_12_45_48_713.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_48_713.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_48_713.jpg, -0.08556782, 1, 0, 30.19124
E:\simulator\data\IMG\center_2019_11_23_12_45_48_818.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_48_818.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_48_818.jpg, 0, 1, 0, 30.18989
E:\simulator\data\IMG\center_2019_11_23_12_45_48_920.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_48_920.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_48_920.jpg, 0, 1, 0, 30.19021
E:\simulator\data\IMG\center_2019_11_23_12_45_49_024.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_49_024.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_49_024.jpg, 0, 1, 0, 30.19026
E:\simulator\data\IMG\center_2019_11_23_12_45_49_124.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_49_124.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_49_124.jpg, -0.0379509, 1, 0, 30.19
E:\simulator\data\IMG\center_2019_11_23_12_45_49_226.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_49_226.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_49_226.jpg, -0.3416064, 1, 0, 30.16321
E:\simulator\data\IMG\center_2019_11_23_12_45_49_327.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_49_327.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_49_327.jpg, -0.4675049, 1, 0, 30.15863
E:\simulator\data\IMG\center_2019_11_23_12_45_49_427.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_49_427.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_49_427.jpg, -0.1664124, 0.716828, 0, 30.13161
E:\simulator\data\IMG\center_2019_11_23_12_45_49_532.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_49_532.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_49_532.jpg, 0, 0.4179773, 0, 30.05415
E:\simulator\data\IMG\center_2019_11_23_12_45_49_636.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_49_636.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_49_636.jpg, 0, 0.1254459, 0, 29.9716
E:\simulator\data\IMG\center_2019_11_23_12_45_49_739.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_49_739.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_49_739.jpg, 0, 0, 0, 29.63507
E:\simulator\data\IMG\center_2019_11_23_12_45_49_840.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_49_840.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_49_840.jpg, 0, 0, 0, 29.33759
E:\simulator\data\IMG\center_2019_11_23_12_45_49_941.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_49_941.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_49_941.jpg, 0, 0, 0, 29.04297
E:\simulator\data\IMG\center_2019_11_23_12_45_50_042.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_50_042.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_50_042.jpg, -0.1709382, 0, 0, 28.74042
E:\simulator\data\IMG\center_2019_11_23_12_45_50_145.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_50_145.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_50_145.jpg, -0.4616394, 0, 0, 28.31634
E:\simulator\data\IMG\center_2019_11_23_12_45_50_248.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_50_248.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_50_248.jpg, -0.4393914, 0, 0, 27.84115
E:\simulator\data\IMG\center_2019_11_23_12_45_50_350.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_50_350.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_50_350.jpg, -0.1518663, 0, 0, 27.57055
E:\simulator\data\IMG\center_2019_11_23_12_45_50_455.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_50_455.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_50_455.jpg, 0, 0, 0, 27.27776
E:\simulator\data\IMG\center_2019_11_23_12_45_50_557.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_50_557.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_50_557.jpg, 0, 0, 0, 26.99978
E:\simulator\data\IMG\center_2019_11_23_12_45_50_658.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_50_658.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_50_658.jpg, -0.0383001, 0, 0, 26.67428
E:\simulator\data\IMG\center_2019_11_23_12_45_50_764.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_50_764.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_50_764.jpg, -0.3381825, 0, 0, 26.34676
E:\simulator\data\IMG\center_2019_11_23_12_45_50_870.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_50_870.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_50_870.jpg, -0.6546352, 0, 0, 25.85424
E:\simulator\data\IMG\center_2019_11_23_12_45_50_974.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_50_974.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_50_974.jpg, -0.5587459, 0, 0, 25.37557
E:\simulator\data\IMG\center_2019_11_23_12_45_51_079.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_51_079.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_51_079.jpg, -0.2004946, 0, 0, 25.09884
E:\simulator\data\IMG\center_2019_11_23_12_45_51_188.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_51_188.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_51_188.jpg, 0, 0, 0, 24.83005
E:\simulator\data\IMG\center_2019_11_23_12_45_51_290.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_51_290.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_51_290.jpg, 0, 0, 0, 24.57283
E:\simulator\data\IMG\center_2019_11_23_12_45_51_392.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_51_392.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_51_392.jpg, -0.2887005, 0, 0, 24.29847
E:\simulator\data\IMG\center_2019_11_23_12_45_51_493.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_51_493.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_51_493.jpg, -0.5892306, 0, 0, 23.87367
E:\simulator\data\IMG\center_2019_11_23_12_45_51_595.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_51_595.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_51_595.jpg, -0.6165091, 0, 0, 23.38938
E:\simulator\data\IMG\center_2019_11_23_12_45_51_699.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_51_699.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_51_699.jpg, -0.2662753, 0, 0, 23.12759
E:\simulator\data\IMG\center_2019_11_23_12_45_51_801.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_51_801.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_51_801.jpg, 0, 0, 0, 22.88244
E:\simulator\data\IMG\center_2019_11_23_12_45_51_904.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_51_904.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_51_904.jpg, 0, 0.0403071, 0, 22.64019
E:\simulator\data\IMG\center_2019_11_23_12_45_52_008.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_52_008.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_52_008.jpg, 0, 0.3276564, 0, 22.62924
E:\simulator\data\IMG\center_2019_11_23_12_45_52_114.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_52_114.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_52_114.jpg, 0, 0.6340092, 0, 22.98191
E:\simulator\data\IMG\center_2019_11_23_12_45_52_215.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_52_215.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_52_215.jpg, 0, 0.9367264, 0, 23.69416
E:\simulator\data\IMG\center_2019_11_23_12_45_52_320.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_52_320.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_52_320.jpg, 0, 1, 0, 24.85537
E:\simulator\data\IMG\center_2019_11_23_12_45_52_423.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_52_423.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_52_423.jpg, -0.2376963, 1, 0, 25.78722
E:\simulator\data\IMG\center_2019_11_23_12_45_52_529.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_52_529.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_52_529.jpg, -0.2279541, 1, 0, 26.65136
E:\simulator\data\IMG\center_2019_11_23_12_45_52_630.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_52_630.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_52_630.jpg, 0, 1, 0, 27.59078
E:\simulator\data\IMG\center_2019_11_23_12_45_52_736.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_52_736.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_52_736.jpg, 0, 1, 0, 28.51925
E:\simulator\data\IMG\center_2019_11_23_12_45_52_842.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_52_842.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_52_842.jpg, -0.0384384, 1, 0, 29.62484
E:\simulator\data\IMG\center_2019_11_23_12_45_52_947.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_52_947.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_52_947.jpg, -0.3310404, 1, 0, 30.16598
E:\simulator\data\IMG\center_2019_11_23_12_45_53_051.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_53_051.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_53_051.jpg, -0.4189482, 1, 0, 30.17022
E:\simulator\data\IMG\center_2019_11_23_12_45_53_152.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_53_152.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_53_152.jpg, -0.1166301, 1, 0, 30.19247
E:\simulator\data\IMG\center_2019_11_23_12_45_53_258.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_53_258.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_53_258.jpg, 0, 1, 0, 30.18943
E:\simulator\data\IMG\center_2019_11_23_12_45_53_364.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_53_364.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_53_364.jpg, 0, 1, 0, 30.19025
E:\simulator\data\IMG\center_2019_11_23_12_45_53_469.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_53_469.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_53_469.jpg, -0.2977881, 1, 0, 30.1701
E:\simulator\data\IMG\center_2019_11_23_12_45_53_574.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_53_574.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_53_574.jpg, -0.5232633, 1, 0, 30.14429
E:\simulator\data\IMG\center_2019_11_23_12_45_53_680.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_53_680.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_53_680.jpg, -0.1689878, 1, 0, 30.1941
E:\simulator\data\IMG\center_2019_11_23_12_45_53_783.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_53_783.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_53_783.jpg, 0, 1, 0, 30.18789
E:\simulator\data\IMG\center_2019_11_23_12_45_53_886.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_53_886.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_53_886.jpg, 0, 1, 0, 30.19007
E:\simulator\data\IMG\center_2019_11_23_12_45_53_990.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_53_990.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_53_990.jpg, 0, 1, 0, 30.19011
E:\simulator\data\IMG\center_2019_11_23_12_45_54_093.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_54_093.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_54_093.jpg, 0, 1, 0, 30.19028
E:\simulator\data\IMG\center_2019_11_23_12_45_54_194.jpg, E:\simulator\data\IMG\left_2019_11_23_12_45_54_194.jpg, E:\simulator\data\IMG\right_2019_11_23_12_45_54_194.jpg, -0.0555672, 1, 0, 30.18945
